"electrical_capacity","energy_source_level_1","energy_source_level_2","energy_source_level_3","technology","data_source","nuts_1_region","nuts_2_region","nuts_3_region","lon","lat","municipality","municipality_code","postcode","address","federal_state","commissioning_date","decommissioning_date","voltage_level","eeg_id","dso","dso_id","tso"
0.75,"Renewable energy","Hydro","","Run-of-river","50Hertz","DED","DED4","DED44",12.19257328,50.55698896,"Pöhl",14523330,8543,NA,"Sachsen","1964-01-01",NA,"medium voltage",NA,"Mitteldeutsche Netzgesellschaft Strom mbH",10001645,"50Hertz"
0.0055,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE22","DE229",12.98111485,49.13259798,"",9276113,93471,NA,"Brandenburg","1964-01-01",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.011,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE23","DE236",11.73491752,49.16453468,"",9373151,92331,NA,"Brandenburg","1964-01-01",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.022,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE22","DE229",12.91673503,49.09257952,"",9276144,94234,NA,"Brandenburg","1964-01-01",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.0185,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE22","DE22A",12.92202468,48.58108143,"",9277142,94439,NA,"Brandenburg","1964-01-01",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.022,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE22","DE229",12.81763035,49.09891993,"",9276135,94267,NA,"Brandenburg","1964-01-01",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.011,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE22","DE229",12.98111485,49.13259798,"",9276113,93471,NA,"Brandenburg","1964-01-01",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.06,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE21","DE21A",11.83751155,48.32439279,"Schwaig",9177133,85445,NA,"Brandenburg","1964-01-01",NA,"low voltage / medium voltage",NA,"E-Werk Schweiger OHG",10000572,"TenneT"
0.02,"Renewable energy","Hydro","","Run-of-river","TransnetBW","DE1","DE14","DE142",8.948272741,48.46313452,"",8416036,72108,NA,"Baden-Württemberg","1964-01-01",NA,"low voltage",NA,"Energieversorgung Rottenburg am Neckar GmbH",10001877,"TransnetBW"
0.3,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE21","DE212",11.52310155,48.0780476,"München",9162000,81479,NA,"Brandenburg","1964-01-01",NA,"medium voltage",NA,"SWM Infrastruktur GmbH & Co. KG",10001016,"TenneT"
0.03,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE24","DE246",11.67286395,50.04890632,"",9472116,95460,NA,"Brandenburg","1964-01-01",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.054,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE22","DE228",13.31062397,48.68000287,"Aicha",9275111,94529,NA,"Brandenburg","1964-01-14",NA,"low voltage / medium voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.0575,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE21","DE21M",12.73916845,48.04629928,"Tittmoning",9189152,84529,NA,"Brandenburg","1964-03-17",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.005,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE23","DE237",12.15687994,49.8110398,"",9374168,92670,NA,"Brandenburg","1964-03-26",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.0175,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE22","DE225",13.59465083,48.91456911,"",9272134,94151,NA,"Brandenburg","1964-04-29",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
1.559,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE22","DE228",13.52121158,48.667723,"Büchlberg",9275119,94124,NA,"Brandenburg","1964-05-01",NA,"medium voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.0118,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE22","DE229",13.07978674,48.90984332,"",9276116,94253,NA,"Brandenburg","1964-05-05",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.03,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE24","DE24B",11.48527426,50.0264016,"",9477142,95512,NA,"Brandenburg","1964-05-14",NA,"low voltage / medium voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.0147,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE22","DE227",11.99984882,48.54178316,"",9274194,84079,NA,"Brandenburg","1964-06-04",NA,"low voltage / medium voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.02,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE23","DE235",12.94324082,49.31301206,"",9372124,93458,NA,"Brandenburg","1964-06-05",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.022,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE21","DE21A",12.158284,48.29027769,"",9177115,84405,NA,"Brandenburg","1964-06-12",NA,"low voltage",NA,"Stadtwerke Dorfen GmbH",10000712,"TenneT"
0.165,"Renewable energy","Hydro","","Run-of-river","TransnetBW","DE1","DE12","DE12C",8.42533968,48.46750463,"Freudenstadt",8237028,72250,NA,"Baden-Württemberg","1964-07-01",NA,"low voltage",NA,"Stadtwerke Freudenstadt GmbH & Co. KG",10000555,"TransnetBW"
0.018,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE21","DE214",12.61028534,48.20356888,"",9171133,84577,NA,"Brandenburg","1964-07-23",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
1.7,"Renewable energy","Hydro","","Run-of-river","Amprion","DE2","DE27","DE27C",10.6714968,48.03585728,"Wiedergeltingen",9778216,86879,NA,"Bayern","1964-07-31",NA,"medium voltage",NA,"Stadtwerke Bad Wörishofen",10001388,"Amprion"
0.0165,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE22","DE229",12.81763035,49.09891993,"",9276135,94267,NA,"Brandenburg","1964-08-03",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.0044,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE22","DE224",12.90662279,48.91490198,"",9271116,94505,NA,"Brandenburg","1964-08-05",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.0135,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE22","DE22B",12.76187454,48.98433462,"",9278154,94362,NA,"Brandenburg","1964-08-07",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.0165,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE22","DE22B",12.76187454,48.98433462,"",9278154,94362,NA,"Brandenburg","1964-08-07",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.004,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE22","DE229",12.98111485,49.13259798,"",9276113,93471,NA,"Brandenburg","1964-08-13",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.015,"Renewable energy","Hydro","","Run-of-river","TenneT","DEA","DEA4","DEA46",9.039402535,52.40294472,"",5770028,32469,NA,"Nordrhein-Westfalen","1964-08-16",NA,"low voltage",NA,"Westfalen Weser Netz GmbH",10006808,"TenneT"
0.152,"Renewable energy","Hydro","","Run-of-river","Amprion","DE2","DE27","DE27B",10.6416771,47.82168776,"Biessenhofen",9777112,87640,NA,"Bayern","1964-08-31",NA,"low voltage",NA,"Vereinigte Wertach-Elektrizitätswerke GmbH",10000140,"Amprion"
0.082,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE24","DE246",11.52274918,49.98058271,"Heinersreuth",9472150,95500,NA,"Brandenburg","1964-09-01",NA,"low voltage",NA,"Stadtwerke Bayreuth Energie und Wasser GmbH",10000933,"TenneT"
0.067,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE22","DE225",13.47732336,48.91143359,"Neuschönau",9272146,94556,NA,"Brandenburg","1964-09-04",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.011,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE23","DE238",11.89776741,49.07524701,"",9375162,93164,NA,"Brandenburg","1964-09-08",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.0055,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE23","DE239",12.45329033,49.49084455,"",9376151,92526,NA,"Brandenburg","1964-09-10",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.035,"Renewable energy","Hydro","","Run-of-river","TenneT","DE9","DE92","DE923",9.379806519,52.0178922,"Emmerthal",3252005,31860,NA,"Niedersachsen","1964-09-21",NA,"low voltage",NA,"GWS Stadtwerke Hameln GmbH",10001497,"TenneT"
0.01,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE23","DE235",12.88469107,49.16267052,"",9372137,93444,NA,"Brandenburg","1964-09-21",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.016,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE22","DE229",12.88776568,49.02642236,"",9276128,94262,NA,"Brandenburg","1964-09-23",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.009,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE22","DE226",11.69230512,48.97272183,"",9273164,93339,NA,"Brandenburg","1964-09-29",NA,"low voltage / medium voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.0415,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE23","DE235",13.10920566,49.15834381,"Lohberg",9372178,93470,NA,"Brandenburg","1964-10-05",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.027,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE22","DE22A",12.92202468,48.58108143,"",9277142,94439,NA,"Brandenburg","1964-10-06",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.04,"Renewable energy","Hydro","","Run-of-river","Amprion","DEB","DEB1","DEB18",7.69696121,50.64480145,"Mudenbach",7143267,57614,NA,"Rheinland-Pfalz","1964-11-03",NA,"low voltage",NA,"Energienetze Mittelrhein GmbH & Co. KG",10001102,"Amprion"
0.004,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE23","DE234",11.58110164,49.53302618,"",9371140,92268,NA,"Brandenburg","1964-11-03",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.104,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE23","DE235",13.10920566,49.15834381,"Lohberg",9372178,93470,NA,"Brandenburg","1964-11-06",NA,"low voltage / medium voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.018,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE22","DE229",13.14920885,49.02780084,"",9276129,94264,NA,"Brandenburg","1964-11-09",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.0185,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE22","DE225",13.76075087,48.75583417,"",9272136,94089,NA,"Brandenburg","1964-11-18",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.058,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE22","DE228",13.36461502,48.63596243,"Tiefenbach",9275151,94113,NA,"Brandenburg","1964-11-24",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.015,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE22","DE228",13.76802277,48.62233302,"",9275156,94110,NA,"Brandenburg","1964-11-25",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.037,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE23","DE238",11.98060799,49.14648001,"Kallmünz",9375156,93183,NA,"Brandenburg","1964-12-15",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.011,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE22","DE22A",12.81311659,48.55735319,"",9277111,94424,NA,"Brandenburg","1964-12-28",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.026,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE23","DE239",12.19315756,49.4464201,"",9376144,92507,NA,"Brandenburg","1964-12-30",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.027,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE23","DE235",12.99321409,49.18804978,"",9372113,93474,NA,"Brandenburg","1965-01-01",NA,"low voltage",NA,"EW Geiger GmbH",10001115,"TenneT"
0.032,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE22","DE229",12.88776568,49.02642236,"Kollnburg",9276128,94262,NA,"Brandenburg","1965-01-01",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.017,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE23","DE235",12.88469107,49.16267052,"",9372137,93444,NA,"Brandenburg","1965-01-01",NA,"low voltage / medium voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.0092,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE22","DE229",13.03963854,49.10292578,"",9276120,94256,NA,"Brandenburg","1965-01-01",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.64,"Renewable energy","Hydro","","Run-of-river","TransnetBW","DE1","DE12","DE12B",8.865143832,48.94267403,"Mühlacker",8236040,75417,NA,"Baden-Württemberg","1965-01-01",NA,"medium voltage",NA,"Stadtwerke Mühlacker GmbH",10000346,"TransnetBW"
0.0165,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE22","DE228",13.52121158,48.667723,"",9275119,94124,NA,"Brandenburg","1965-01-01",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.0165,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE22","DE227",12.14041223,48.73728984,"",9274153,84088,NA,"Brandenburg","1965-01-01",NA,"low voltage / medium voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.015,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE22","DE229",12.88776568,49.02642236,"",9276128,94262,NA,"Brandenburg","1965-01-01",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.006,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE21","DE21G",12.55025699,48.20508529,"",9183136,84570,NA,"Brandenburg","1965-01-01",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.075,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE25","DE25B",11.11624285,49.23115989,"Roth-Eckersmühlen",9576143,91154,NA,"Brandenburg","1965-01-01",NA,"low voltage",NA,"Stadtwerke Roth",10000192,"TenneT"
0.045,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE22","DE22C",12.64212448,48.57457845,"Reisbach",9279134,94419,NA,"Brandenburg","1965-01-01",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.43,"Renewable energy","Hydro","","Run-of-river","TenneT","DE9","DE92","DE925",9.841099253,52.24179202,"Sarstedt",3254028,31157,NA,"Niedersachsen","1965-01-01",NA,"medium voltage",NA,"Avacon Netz GmbH",10010461,"TenneT"
0.0105,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE23","DE235",13.00110629,49.25563504,"",9372144,93453,NA,"Brandenburg","1965-01-01",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.012,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE21","DE214",12.61028534,48.20356888,"",9171133,84577,NA,"Brandenburg","1965-01-01",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.0055,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE23","DE236",11.4515954,49.22487129,"",9373159,92369,NA,"Brandenburg","1965-01-14",NA,"low voltage / medium voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.123,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE24","DE248",11.06433166,49.72250583,"Forchheim",9474126,91301,NA,"Brandenburg","1965-01-22",NA,"low voltage",NA,"Stadtwerke Forchheim GmbH",10000591,"TenneT"
0.02,"Renewable energy","Hydro","","Run-of-river","Amprion","DEB","DEB2","DEB25",6.853683891,49.83014389,"Klüsserath",7235063,54340,NA,"Rheinland-Pfalz","1965-01-25",NA,"low voltage",NA,"Westnetz GmbH",10003764,"Amprion"
0.253,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE22","DE22A",13.0730923,48.45053798,"Bad Birnbach",9277113,84364,NA,"Brandenburg","1965-02-01",NA,"medium voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.0185,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE22","DE228",13.62723824,48.6498233,"",9275126,94051,NA,"Brandenburg","1965-03-05",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.026,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE23","DE235",13.10920566,49.15834381,"",9372178,93470,NA,"Brandenburg","1965-03-29",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.011,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE23","DE236",11.58402109,49.02133707,"",9373121,92345,NA,"Brandenburg","1965-03-30",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.011,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE22","DE224",12.90662279,48.91490198,"",9271116,94505,NA,"Brandenburg","1965-04-09",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.008,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE23","DE236",11.41926719,49.17678002,"",9373146,92360,NA,"Brandenburg","1965-04-22",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.041,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE22","DE229",13.27933819,49.06631425,"Lindberg",9276130,94227,NA,"Brandenburg","1965-05-04",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.009,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE23","DE235",12.94324082,49.31301206,"",9372124,93458,NA,"Brandenburg","1965-05-13",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.022,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE22","DE228",13.76802277,48.62233302,"",9275156,94110,NA,"Brandenburg","1965-05-25",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.011,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE22","DE22B",12.76187454,48.98433462,"",9278154,94362,NA,"Brandenburg","1965-06-03",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
1.13,"Renewable energy","Hydro","","Run-of-river","50Hertz","DED","DED2","DED2F",13.63474481,51.00745871,"Freital",14628110,1705,NA,"Sachsen","1965-07-01",NA,"medium voltage",NA,"ENSO NETZ GmbH",10001874,"50Hertz"
0.0042,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE23","DE236",11.61895225,49.16042792,"",9373160,92358,NA,"Brandenburg","1965-07-01",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
4.4,"Renewable energy","Hydro","","Run-of-river","Amprion","DEA","DEA5","DEA59",7.887354509,51.11935882,"Attendorn",5966004,57439,NA,"Nordrhein-Westfalen","1965-07-01",NA,"medium voltage",NA,"BIGGE ENERGIE GmbH & Co. KG",10003897,"Amprion"
0.08,"Renewable energy","Hydro","","Run-of-river","TenneT","DEA","DEA4","DEA45",8.959054569,52.12216236,"Kalletal",5766036,32689,NA,"Nordrhein-Westfalen","1965-07-15",NA,"low voltage",NA,"Stadtwerke Lippe-Weser Service GmbH & Co. KG",10003999,"TenneT"
0.034,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE23","DE239",12.4174323,49.40927958,"Dieterskirchen",9376122,92542,NA,"Brandenburg","1965-07-16",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.0075,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE23","DE239",12.32206609,49.24221195,"",9376117,92436,NA,"Brandenburg","1965-09-13",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.03,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE21","DE21M",12.71396971,47.97824066,"",9189150,83373,NA,"Brandenburg","1965-10-01",NA,"low voltage / medium voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.0791,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE21","DE21K",11.85803027,47.91721294,"Feldkirchen-Westerham",9187130,83620,NA,"Brandenburg","1965-11-09",NA,"low voltage / medium voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.03,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE22","DE228",13.31062397,48.68000287,"",9275111,94529,NA,"Brandenburg","1965-11-09",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.0075,"Renewable energy","Hydro","","Run-of-river","Amprion","DEB","DEB3","DEB3H",7.943973839,49.16091361,"Wernersberg",7337083,76857,NA,"Rheinland-Pfalz","1965-11-09",NA,"low voltage",NA,"Stadtwerke Annweiler",10000301,"Amprion"
0.085,"Renewable energy","Hydro","","Run-of-river","TransnetBW","DE1","DE13","DE134",8.158867165,48.55442408,"Ottenhöfen",8317102,77883,NA,"Baden-Württemberg","1965-11-15",NA,"low voltage",NA,"Überlandwerk Mittelbaden GmbH & Co. KG",10001904,"TransnetBW"
0.015,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE22","DE225",13.5985742,48.73273755,"",9272151,94065,NA,"Brandenburg","1965-11-16",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.0175,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE22","DE22B",12.40504418,48.8160663,"",9278123,94333,NA,"Brandenburg","1965-12-01",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
0.03,"Renewable energy","Hydro","","Run-of-river","TenneT","DE2","DE22","DE22B",12.40504418,48.8160663,"",9278123,94333,NA,"Brandenburg","1965-12-01",NA,"low voltage",NA,"Bayernwerk Netz GmbH",10001041,"TenneT"
